2016-09-03 03:59:01,917,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4
2016-09-03 06:24:57,436,filter:6-conv1:64-conv2:8-fc:4-Momentum,1_epoch,0.346,52.100,NA,NA,6,64,8,4
2016-09-03 06:25:06,820,filter:6-conv1:64-conv2:8-fc:64-Momentum,1_epoch,0.293,96.500,NA,NA,6,64,8,64
2016-09-03 06:25:06,834,filter:6-conv1:64-conv2:8-fc:128-Momentum,1_epoch,0.287,97.290,NA,NA,6,64,8,128
2016-09-03 06:25:06,895,filter:6-conv1:64-conv2:8-fc:512-Momentum,1_epoch,0.326,95.970,NA,NA,6,64,8,512
2016-09-03 06:25:06,946,filter:6-conv1:64-conv2:8-fc:256-Momentum,1_epoch,0.344,95.470,NA,NA,6,64,8,256
2016-09-03 06:25:16,770,filter:6-conv1:64-conv2:16-fc:8-Momentum,1_epoch,0.302,94.140,NA,NA,6,64,16,8
2016-09-03 06:25:16,901,filter:6-conv1:64-conv2:16-fc:1-Momentum,1_epoch,0.357,10.280,NA,NA,6,64,16,1
2016-09-03 06:25:17,166,filter:6-conv1:64-conv2:16-fc:4-Momentum,1_epoch,0.462,62.610,NA,NA,6,64,16,4
2016-09-03 06:25:17,168,filter:6-conv1:64-conv2:16-fc:2-Momentum,1_epoch,0.463,26.440,NA,NA,6,64,16,2
2016-09-03 06:25:26,817,filter:6-conv1:64-conv2:16-fc:32-Momentum,1_epoch,0.317,97.440,NA,NA,6,64,16,32
2016-09-03 06:25:26,858,filter:6-conv1:64-conv2:16-fc:64-Momentum,1_epoch,0.324,97.450,NA,NA,6,64,16,64
2016-09-03 06:25:26,960,filter:6-conv1:64-conv2:16-fc:128-Momentum,1_epoch,0.372,97.350,NA,NA,6,64,16,128
2016-09-03 06:25:27,261,filter:6-conv1:64-conv2:16-fc:16-Momentum,1_epoch,0.541,96.670,NA,NA,6,64,16,16
2016-09-03 06:25:37,507,filter:6-conv1:64-conv2:32-fc:2-Momentum,1_epoch,0.319,30.690,NA,NA,6,64,32,2
2016-09-03 06:25:37,681,filter:6-conv1:64-conv2:16-fc:512-Momentum,1_epoch,0.375,97.850,NA,NA,6,64,16,512
2016-09-03 06:25:37,902,filter:6-conv1:64-conv2:16-fc:256-Momentum,1_epoch,0.479,97.740,NA,NA,6,64,16,256
2016-09-03 06:25:38,000,filter:6-conv1:64-conv2:32-fc:1-Momentum,1_epoch,0.54,10.280,NA,NA,6,64,32,1
2016-09-03 06:25:47,582,filter:6-conv1:64-conv2:32-fc:8-Momentum,1_epoch,0.325,92.380,NA,NA,6,64,32,8
2016-09-03 06:25:47,736,filter:6-conv1:64-conv2:32-fc:16-Momentum,1_epoch,0.389,96.140,NA,NA,6,64,32,16
2016-09-03 06:25:47,987,filter:6-conv1:64-conv2:32-fc:4-Momentum,1_epoch,0.496,29.270,NA,NA,6,64,32,4
2016-09-03 06:25:48,246,filter:6-conv1:64-conv2:32-fc:32-Momentum,1_epoch,0.748,96.920,NA,NA,6,64,32,32
2016-09-03 06:25:58,179,filter:6-conv1:64-conv2:32-fc:128-Momentum,1_epoch,0.34,97.500,NA,NA,6,64,32,128
2016-09-03 06:25:58,251,filter:6-conv1:64-conv2:32-fc:256-Momentum,1_epoch,0.359,97.890,NA,NA,6,64,32,256
2016-09-03 06:25:58,352,filter:6-conv1:64-conv2:32-fc:64-Momentum,1_epoch,0.397,97.560,NA,NA,6,64,32,64
2016-09-03 06:25:58,821,filter:6-conv1:64-conv2:32-fc:512-Momentum,1_epoch,0.792,97.940,NA,NA,6,64,32,512
2016-09-03 06:26:09,806,filter:6-conv1:64-conv2:64-fc:2-Momentum,1_epoch,0.361,10.280,NA,NA,6,64,64,2
2016-09-03 06:26:10,057,filter:6-conv1:64-conv2:64-fc:4-Momentum,1_epoch,0.44,39.400,NA,NA,6,64,64,4
2016-09-03 06:26:10,091,filter:6-conv1:64-conv2:64-fc:8-Momentum,1_epoch,0.497,10.280,NA,NA,6,64,64,8
2016-09-03 06:26:10,209,filter:6-conv1:64-conv2:64-fc:1-Momentum,1_epoch,0.502,10.280,NA,NA,6,64,64,1
2016-09-03 06:26:21,324,filter:6-conv1:64-conv2:64-fc:16-Momentum,1_epoch,0.395,95.870,NA,NA,6,64,64,16
2016-09-03 06:26:21,355,filter:6-conv1:64-conv2:64-fc:32-Momentum,1_epoch,0.387,97.240,NA,NA,6,64,64,32
2016-09-03 06:26:21,407,filter:6-conv1:64-conv2:64-fc:64-Momentum,1_epoch,0.425,97.810,NA,NA,6,64,64,64
2016-09-03 06:26:21,668,filter:6-conv1:64-conv2:64-fc:128-Momentum,1_epoch,0.618,97.810,NA,NA,6,64,64,128
2016-09-03 06:26:33,147,filter:6-conv1:64-conv2:64-fc:512-Momentum,1_epoch,0.406,98.300,NA,NA,6,64,64,512
2016-09-03 06:26:33,213,filter:6-conv1:64-conv2:64-fc:256-Momentum,1_epoch,0.405,98.160,NA,NA,6,64,64,256
2016-09-03 06:26:34,804,filter:6-conv1:64-conv2:128-fc:1-Momentum,1_epoch,0.483,10.280,NA,NA,6,64,128,1
2016-09-03 06:26:34,850,filter:6-conv1:64-conv2:128-fc:2-Momentum,1_epoch,0.494,28.180,NA,NA,6,64,128,2
2016-09-03 06:26:47,624,filter:6-conv1:64-conv2:128-fc:8-Momentum,1_epoch,0.453,56.780,NA,NA,6,64,128,8
2016-09-03 06:26:48,038,filter:6-conv1:64-conv2:128-fc:16-Momentum,1_epoch,0.552,83.950,NA,NA,6,64,128,16
2016-09-03 06:26:48,060,filter:6-conv1:64-conv2:128-fc:4-Momentum,1_epoch,0.532,25.360,NA,NA,6,64,128,4
2016-09-03 06:26:48,548,filter:6-conv1:64-conv2:128-fc:32-Momentum,1_epoch,0.94,96.740,NA,NA,6,64,128,32
2016-09-03 06:27:01,492,filter:6-conv1:64-conv2:128-fc:128-Momentum,1_epoch,0.493,97.560,NA,NA,6,64,128,128
2016-09-03 06:27:01,624,filter:6-conv1:64-conv2:128-fc:64-Momentum,1_epoch,0.53,97.490,NA,NA,6,64,128,64
2016-09-03 06:27:01,984,filter:6-conv1:64-conv2:128-fc:256-Momentum,1_epoch,0.66,97.820,NA,NA,6,64,128,256
2016-09-03 06:27:02,619,filter:6-conv1:64-conv2:128-fc:512-Momentum,1_epoch,0.718,98.160,NA,NA,6,64,128,512
2016-09-03 06:27:18,931,filter:6-conv1:64-conv2:256-fc:2-Momentum,1_epoch,0.694,10.280,NA,NA,6,64,256,2
2016-09-03 06:27:18,933,filter:6-conv1:64-conv2:256-fc:4-Momentum,1_epoch,0.703,10.280,NA,NA,6,64,256,4
2016-09-03 06:27:18,974,filter:6-conv1:64-conv2:256-fc:1-Momentum,1_epoch,0.672,10.280,NA,NA,6,64,256,1
2016-09-03 06:27:19,847,filter:6-conv1:64-conv2:256-fc:8-Momentum,1_epoch,1.2,73.560,NA,NA,6,64,256,8
2016-09-03 06:27:36,203,filter:6-conv1:64-conv2:256-fc:16-Momentum,1_epoch,0.676,61.330,NA,NA,6,64,256,16
2016-09-03 06:27:36,247,filter:6-conv1:64-conv2:256-fc:32-Momentum,1_epoch,0.704,90.730,NA,NA,6,64,256,32
2016-09-03 06:27:36,498,filter:6-conv1:64-conv2:256-fc:64-Momentum,1_epoch,0.784,96.540,NA,NA,6,64,256,64
2016-09-03 06:27:37,427,filter:6-conv1:64-conv2:256-fc:128-Momentum,1_epoch,1.2,97.420,NA,NA,6,64,256,128
2016-09-03 06:27:54,645,filter:6-conv1:64-conv2:256-fc:256-Momentum,1_epoch,0.698,97.530,NA,NA,6,64,256,256
2016-09-03 06:27:55,713,filter:6-conv1:64-conv2:256-fc:512-Momentum,1_epoch,0.76,97.790,NA,NA,6,64,256,512
2016-09-03 06:28:01,362,filter:6-conv1:64-conv2:512-fc:1-Momentum,1_epoch,1.16,10.280,NA,NA,6,64,512,1
2016-09-03 06:28:02,164,filter:6-conv1:64-conv2:512-fc:2-Momentum,1_epoch,1.37,10.280,NA,NA,6,64,512,2
2016-09-03 06:28:25,221,filter:6-conv1:64-conv2:512-fc:8-Momentum,1_epoch,1.15,10.280,NA,NA,6,64,512,8
2016-09-03 06:28:25,724,filter:6-conv1:64-conv2:512-fc:4-Momentum,1_epoch,1.11,10.280,NA,NA,6,64,512,4
2016-09-03 06:28:26,135,filter:6-conv1:64-conv2:512-fc:16-Momentum,1_epoch,1.24,10.280,NA,NA,6,64,512,16
2016-09-03 06:28:26,890,filter:6-conv1:64-conv2:512-fc:32-Momentum,1_epoch,1.52,35.530,NA,NA,6,64,512,32
2016-09-03 06:28:51,011,filter:6-conv1:64-conv2:512-fc:128-Momentum,1_epoch,1.14,92.750,NA,NA,6,64,512,128
2016-09-03 06:28:51,084,filter:6-conv1:64-conv2:512-fc:64-Momentum,1_epoch,1.14,83.880,NA,NA,6,64,512,64
2016-09-03 06:28:52,878,filter:6-conv1:64-conv2:512-fc:256-Momentum,1_epoch,1.21,96.940,NA,NA,6,64,512,256
2016-09-03 06:28:55,318,filter:6-conv1:64-conv2:512-fc:512-Momentum,1_epoch,1.34,97.130,NA,NA,6,64,512,512
2016-09-03 06:29:06,749,filter:6-conv1:128-conv2:1-fc:2-Momentum,1_epoch,0.416,34.550,NA,NA,6,128,1,2
2016-09-03 06:29:07,103,filter:6-conv1:128-conv2:1-fc:1-Momentum,1_epoch,0.499,25.060,NA,NA,6,128,1,1
2016-09-03 06:29:07,174,filter:6-conv1:128-conv2:1-fc:4-Momentum,1_epoch,0.504,75.810,NA,NA,6,128,1,4
2016-09-03 06:29:07,568,filter:6-conv1:128-conv2:1-fc:8-Momentum,1_epoch,0.766,83.800,NA,NA,6,128,1,8
2016-09-03 06:29:18,830,filter:6-conv1:128-conv2:1-fc:32-Momentum,1_epoch,0.43,92.490,NA,NA,6,128,1,32
2016-09-03 06:29:19,143,filter:6-conv1:128-conv2:1-fc:16-Momentum,1_epoch,0.488,92.700,NA,NA,6,128,1,16
2016-09-03 06:29:19,145,filter:6-conv1:128-conv2:1-fc:64-Momentum,1_epoch,0.49,94.600,NA,NA,6,128,1,64
2016-09-03 06:29:19,729,filter:6-conv1:128-conv2:1-fc:128-Momentum,1_epoch,0.811,94.080,NA,NA,6,128,1,128
2016-09-03 06:29:31,056,filter:6-conv1:128-conv2:2-fc:1-Momentum,1_epoch,0.415,25.020,NA,NA,6,128,2,1
2016-09-03 06:29:31,060,filter:6-conv1:128-conv2:1-fc:512-Momentum,1_epoch,0.42,95.310,NA,NA,6,128,1,512
2016-09-03 06:29:31,338,filter:6-conv1:128-conv2:2-fc:2-Momentum,1_epoch,0.541,51.920,NA,NA,6,128,2,2
2016-09-03 06:29:31,552,filter:6-conv1:128-conv2:1-fc:256-Momentum,1_epoch,0.608,96.570,NA,NA,6,128,1,256
2016-09-03 06:29:42,803,filter:6-conv1:128-conv2:2-fc:8-Momentum,1_epoch,0.403,90.110,NA,NA,6,128,2,8
2016-09-03 06:29:43,076,filter:6-conv1:128-conv2:2-fc:32-Momentum,1_epoch,0.494,94.140,NA,NA,6,128,2,32
2016-09-03 06:29:43,110,filter:6-conv1:128-conv2:2-fc:16-Momentum,1_epoch,0.491,94.640,NA,NA,6,128,2,16
2016-09-03 06:29:43,293,filter:6-conv1:128-conv2:2-fc:4-Momentum,1_epoch,0.552,54.790,NA,NA,6,128,2,4
2016-09-03 06:29:54,750,filter:6-conv1:128-conv2:2-fc:256-Momentum,1_epoch,0.434,10.280,NA,NA,6,128,2,256
2016-09-03 06:29:54,766,filter:6-conv1:128-conv2:2-fc:512-Momentum,1_epoch,0.455,10.280,NA,NA,6,128,2,512
2016-09-03 06:29:54,879,filter:6-conv1:128-conv2:2-fc:128-Momentum,1_epoch,0.46,10.280,NA,NA,6,128,2,128
2016-09-03 06:29:55,209,filter:6-conv1:128-conv2:2-fc:64-Momentum,1_epoch,0.606,94.780,NA,NA,6,128,2,64
2016-09-03 06:30:06,732,filter:6-conv1:128-conv2:4-fc:8-Momentum,1_epoch,0.441,93.250,NA,NA,6,128,4,8
2016-09-03 06:30:06,974,filter:6-conv1:128-conv2:4-fc:2-Momentum,1_epoch,0.493,38.560,NA,NA,6,128,4,2
2016-09-03 06:30:07,009,filter:6-conv1:128-conv2:4-fc:4-Momentum,1_epoch,0.498,73.210,NA,NA,6,128,4,4
2016-09-03 06:30:07,145,filter:6-conv1:128-conv2:4-fc:1-Momentum,1_epoch,0.537,10.280,NA,NA,6,128,4,1
2016-09-03 06:30:18,601,filter:6-conv1:128-conv2:4-fc:32-Momentum,1_epoch,0.416,96.580,NA,NA,6,128,4,32
2016-09-03 06:30:18,623,filter:6-conv1:128-conv2:4-fc:64-Momentum,1_epoch,0.422,96.600,NA,NA,6,128,4,64
2016-09-03 06:30:18,810,filter:6-conv1:128-conv2:4-fc:128-Momentum,1_epoch,0.529,95.680,NA,NA,6,128,4,128
2016-09-03 06:30:18,985,filter:6-conv1:128-conv2:4-fc:16-Momentum,1_epoch,0.56,95.970,NA,NA,6,128,4,16
2016-09-03 06:30:30,158,filter:6-conv1:128-conv2:8-fc:1-Momentum,1_epoch,0.433,23.840,NA,NA,6,128,8,1
2016-09-03 06:30:30,376,filter:6-conv1:128-conv2:4-fc:512-Momentum,1_epoch,0.482,10.280,NA,NA,6,128,4,512
2016-09-03 06:30:30,549,filter:6-conv1:128-conv2:8-fc:2-Momentum,1_epoch,0.589,10.280,NA,NA,6,128,8,2
2016-09-03 06:30:30,726,filter:6-conv1:128-conv2:4-fc:256-Momentum,1_epoch,0.612,96.620,NA,NA,6,128,4,256
2016-09-03 06:30:42,463,filter:6-conv1:128-conv2:8-fc:4-Momentum,1_epoch,0.431,70.040,NA,NA,6,128,8,4
2016-09-03 06:30:42,623,filter:6-conv1:128-conv2:8-fc:8-Momentum,1_epoch,0.486,93.780,NA,NA,6,128,8,8
2016-09-03 06:30:42,774,filter:6-conv1:128-conv2:8-fc:16-Momentum,1_epoch,0.533,96.100,NA,NA,6,128,8,16
2016-09-03 06:30:43,165,filter:6-conv1:128-conv2:8-fc:32-Momentum,1_epoch,0.873,96.450,NA,NA,6,128,8,32
2016-09-03 06:30:54,653,filter:6-conv1:128-conv2:8-fc:128-Momentum,1_epoch,0.43,95.860,NA,NA,6,128,8,128
2016-09-03 06:30:54,920,filter:6-conv1:128-conv2:8-fc:256-Momentum,1_epoch,0.507,97.430,NA,NA,6,128,8,256
2016-09-03 06:30:54,930,filter:6-conv1:128-conv2:8-fc:64-Momentum,1_epoch,0.501,96.510,NA,NA,6,128,8,64
2016-09-03 06:30:55,378,filter:6-conv1:128-conv2:8-fc:512-Momentum,1_epoch,0.886,97.500,NA,NA,6,128,8,512
2016-09-03 06:31:07,101,filter:6-conv1:128-conv2:16-fc:2-Momentum,1_epoch,0.445,33.540,NA,NA,6,128,16,2
2016-09-03 06:31:07,402,filter:6-conv1:128-conv2:16-fc:4-Momentum,1_epoch,0.508,54.100,NA,NA,6,128,16,4
2016-09-03 06:31:07,561,filter:6-conv1:128-conv2:16-fc:1-Momentum,1_epoch,0.54,10.280,NA,NA,6,128,16,1
2016-09-03 06:31:07,871,filter:6-conv1:128-conv2:16-fc:8-Momentum,1_epoch,0.769,94.870,NA,NA,6,128,16,8
2016-09-03 06:31:19,735,filter:6-conv1:128-conv2:16-fc:32-Momentum,1_epoch,0.454,97.120,NA,NA,6,128,16,32
2016-09-03 06:31:19,877,filter:6-conv1:128-conv2:16-fc:64-Momentum,1_epoch,0.496,97.690,NA,NA,6,128,16,64
2016-09-03 06:31:20,261,filter:6-conv1:128-conv2:16-fc:16-Momentum,1_epoch,0.579,96.740,NA,NA,6,128,16,16
2016-09-03 06:31:20,279,filter:6-conv1:128-conv2:16-fc:128-Momentum,1_epoch,0.639,97.680,NA,NA,6,128,16,128
2016-09-03 06:31:32,447,filter:6-conv1:128-conv2:16-fc:512-Momentum,1_epoch,0.462,97.800,NA,NA,6,128,16,512
2016-09-03 06:31:32,649,filter:6-conv1:128-conv2:16-fc:256-Momentum,1_epoch,0.519,97.770,NA,NA,6,128,16,256
2016-09-03 06:31:32,986,filter:6-conv1:128-conv2:32-fc:1-Momentum,1_epoch,0.64,10.280,NA,NA,6,128,32,1
2016-09-03 06:31:33,470,filter:6-conv1:128-conv2:32-fc:2-Momentum,1_epoch,0.77,20.120,NA,NA,6,128,32,2
2016-09-03 06:31:46,105,filter:6-conv1:128-conv2:32-fc:8-Momentum,1_epoch,0.517,86.320,NA,NA,6,128,32,8
2016-09-03 06:31:46,300,filter:6-conv1:128-conv2:32-fc:16-Momentum,1_epoch,0.601,95.660,NA,NA,6,128,32,16
2016-09-03 06:31:46,309,filter:6-conv1:128-conv2:32-fc:4-Momentum,1_epoch,0.589,74.370,NA,NA,6,128,32,4
2016-09-03 06:31:46,663,filter:6-conv1:128-conv2:32-fc:32-Momentum,1_epoch,0.818,97.090,NA,NA,6,128,32,32
2016-09-03 06:31:59,722,filter:6-conv1:128-conv2:32-fc:256-Momentum,1_epoch,0.541,97.920,NA,NA,6,128,32,256
2016-09-03 06:31:59,770,filter:6-conv1:128-conv2:32-fc:128-Momentum,1_epoch,0.51,97.540,NA,NA,6,128,32,128
2016-09-03 06:32:00,058,filter:6-conv1:128-conv2:32-fc:64-Momentum,1_epoch,0.629,97.520,NA,NA,6,128,32,64
2016-09-03 06:32:00,297,filter:6-conv1:128-conv2:32-fc:512-Momentum,1_epoch,0.842,97.520,NA,NA,6,128,32,512
2016-09-03 06:32:13,987,filter:6-conv1:128-conv2:64-fc:2-Momentum,1_epoch,0.61,10.280,NA,NA,6,128,64,2
2016-09-03 06:32:14,056,filter:6-conv1:128-conv2:64-fc:4-Momentum,1_epoch,0.621,60.240,NA,NA,6,128,64,4
2016-09-03 06:32:14,266,filter:6-conv1:128-conv2:64-fc:1-Momentum,1_epoch,0.679,10.280,NA,NA,6,128,64,1
2016-09-03 06:32:14,310,filter:6-conv1:128-conv2:64-fc:8-Momentum,1_epoch,0.773,93.160,NA,NA,6,128,64,8
2016-09-03 06:32:28,431,filter:6-conv1:128-conv2:64-fc:64-Momentum,1_epoch,0.587,97.370,NA,NA,6,128,64,64
2016-09-03 06:32:28,472,filter:6-conv1:128-conv2:64-fc:32-Momentum,1_epoch,0.577,97.320,NA,NA,6,128,64,32
2016-09-03 06:32:28,697,filter:6-conv1:128-conv2:64-fc:16-Momentum,1_epoch,0.646,96.170,NA,NA,6,128,64,16
2016-09-03 06:32:29,345,filter:6-conv1:128-conv2:64-fc:128-Momentum,1_epoch,1.05,97.420,NA,NA,6,128,64,128
2016-09-03 06:32:43,918,filter:6-conv1:128-conv2:64-fc:256-Momentum,1_epoch,0.587,97.840,NA,NA,6,128,64,256
2016-09-03 06:32:43,931,filter:6-conv1:128-conv2:64-fc:512-Momentum,1_epoch,0.597,97.900,NA,NA,6,128,64,512
2016-09-03 06:32:46,002,filter:6-conv1:128-conv2:128-fc:1-Momentum,1_epoch,0.736,10.280,NA,NA,6,128,128,1
2016-09-03 06:32:46,888,filter:6-conv1:128-conv2:128-fc:2-Momentum,1_epoch,0.993,10.280,NA,NA,6,128,128,2
2016-09-03 06:33:03,347,filter:6-conv1:128-conv2:128-fc:8-Momentum,1_epoch,0.746,37.250,NA,NA,6,128,128,8
2016-09-03 06:33:03,511,filter:6-conv1:128-conv2:128-fc:4-Momentum,1_epoch,0.744,27.310,NA,NA,6,128,128,4
2016-09-03 06:33:03,845,filter:6-conv1:128-conv2:128-fc:16-Momentum,1_epoch,0.809,48.510,NA,NA,6,128,128,16
2016-09-03 06:33:03,871,filter:6-conv1:128-conv2:128-fc:32-Momentum,1_epoch,0.826,96.460,NA,NA,6,128,128,32
2016-09-03 06:33:20,364,filter:6-conv1:128-conv2:128-fc:64-Momentum,1_epoch,0.69,97.030,NA,NA,6,128,128,64
2016-09-03 06:33:20,442,filter:6-conv1:128-conv2:128-fc:128-Momentum,1_epoch,0.739,97.560,NA,NA,6,128,128,128
2016-09-03 06:33:21,049,filter:6-conv1:128-conv2:128-fc:256-Momentum,1_epoch,0.907,97.560,NA,NA,6,128,128,256
2016-09-03 06:33:21,844,filter:6-conv1:128-conv2:128-fc:512-Momentum,1_epoch,0.957,98.160,NA,NA,6,128,128,512
2016-09-03 06:33:44,186,filter:6-conv1:128-conv2:256-fc:2-Momentum,1_epoch,1.04,10.280,NA,NA,6,128,256,2
2016-09-03 06:33:44,208,filter:6-conv1:128-conv2:256-fc:1-Momentum,1_epoch,0.979,10.280,NA,NA,6,128,256,1
2016-09-03 06:33:44,763,filter:6-conv1:128-conv2:256-fc:4-Momentum,1_epoch,1.17,10.280,NA,NA,6,128,256,4
2016-09-03 06:33:45,678,filter:6-conv1:128-conv2:256-fc:8-Momentum,1_epoch,1.64,10.280,NA,NA,6,128,256,8
2016-09-03 06:34:07,702,filter:6-conv1:128-conv2:256-fc:16-Momentum,1_epoch,0.974,10.280,NA,NA,6,128,256,16
2016-09-03 06:34:08,114,filter:6-conv1:128-conv2:256-fc:32-Momentum,1_epoch,1.09,10.280,NA,NA,6,128,256,32
2016-09-03 06:34:08,650,filter:6-conv1:128-conv2:256-fc:64-Momentum,1_epoch,1.17,10.280,NA,NA,6,128,256,64
2016-09-03 06:34:09,190,filter:6-conv1:128-conv2:256-fc:128-Momentum,1_epoch,1.39,95.600,NA,NA,6,128,256,128
2016-09-03 06:34:31,844,filter:6-conv1:128-conv2:256-fc:256-Momentum,1_epoch,1.08,97.560,NA,NA,6,128,256,256
2016-09-03 06:34:33,316,filter:6-conv1:128-conv2:256-fc:512-Momentum,1_epoch,1.11,96.900,NA,NA,6,128,256,512
2016-09-03 06:34:43,595,filter:6-conv1:128-conv2:512-fc:1-Momentum,1_epoch,1.74,10.280,NA,NA,6,128,512,1
2016-09-03 06:34:44,266,filter:6-conv1:128-conv2:512-fc:2-Momentum,1_epoch,1.88,10.280,NA,NA,6,128,512,2
2016-09-03 06:35:16,960,filter:6-conv1:128-conv2:512-fc:4-Momentum,1_epoch,1.6,10.280,NA,NA,6,128,512,4
2016-09-03 06:35:17,213,filter:6-conv1:128-conv2:512-fc:8-Momentum,1_epoch,1.72,10.280,NA,NA,6,128,512,8
2016-09-03 06:35:18,950,filter:6-conv1:128-conv2:512-fc:16-Momentum,1_epoch,1.79,10.280,NA,NA,6,128,512,16
2016-09-03 06:35:19,444,filter:6-conv1:128-conv2:512-fc:32-Momentum,1_epoch,1.9,10.280,NA,NA,6,128,512,32
2016-09-03 06:35:53,340,filter:6-conv1:128-conv2:512-fc:64-Momentum,1_epoch,1.72,10.280,NA,NA,6,128,512,64
2016-09-03 06:35:54,397,filter:6-conv1:128-conv2:512-fc:128-Momentum,1_epoch,1.78,10.280,NA,NA,6,128,512,128
2016-09-03 06:35:56,006,filter:6-conv1:128-conv2:512-fc:256-Momentum,1_epoch,1.85,37.750,NA,NA,6,128,512,256
2016-09-03 06:35:58,703,filter:6-conv1:128-conv2:512-fc:512-Momentum,1_epoch,1.92,90.510,NA,NA,6,128,512,512
2016-09-03 06:36:14,961,filter:6-conv1:256-conv2:1-fc:2-Momentum,1_epoch,0.673,44.050,NA,NA,6,256,1,2
2016-09-03 06:36:15,257,filter:6-conv1:256-conv2:1-fc:4-Momentum,1_epoch,0.751,79.020,NA,NA,6,256,1,4
2016-09-03 06:36:15,341,filter:6-conv1:256-conv2:1-fc:1-Momentum,1_epoch,0.752,22.600,NA,NA,6,256,1,1
2016-09-03 06:36:15,870,filter:6-conv1:256-conv2:1-fc:8-Momentum,1_epoch,1.02,89.520,NA,NA,6,256,1,8
2016-09-03 06:36:31,791,filter:6-conv1:256-conv2:1-fc:32-Momentum,1_epoch,0.734,93.950,NA,NA,6,256,1,32
2016-09-03 06:36:31,953,filter:6-conv1:256-conv2:1-fc:64-Momentum,1_epoch,0.787,95.210,NA,NA,6,256,1,64
2016-09-03 06:36:32,153,filter:6-conv1:256-conv2:1-fc:16-Momentum,1_epoch,0.801,94.210,NA,NA,6,256,1,16
2016-09-03 06:36:32,721,filter:6-conv1:256-conv2:1-fc:128-Momentum,1_epoch,1.19,95.230,NA,NA,6,256,1,128
2016-09-03 06:36:48,810,filter:6-conv1:256-conv2:1-fc:512-Momentum,1_epoch,0.722,95.150,NA,NA,6,256,1,512
2016-09-03 06:36:48,971,filter:6-conv1:256-conv2:2-fc:1-Momentum,1_epoch,0.748,21.180,NA,NA,6,256,2,1
2016-09-03 06:36:49,068,filter:6-conv1:256-conv2:1-fc:256-Momentum,1_epoch,0.769,96.500,NA,NA,6,256,1,256
2016-09-03 06:36:49,390,filter:6-conv1:256-conv2:2-fc:2-Momentum,1_epoch,1.09,43.540,NA,NA,6,256,2,2
2016-09-03 06:37:05,450,filter:6-conv1:256-conv2:2-fc:8-Momentum,1_epoch,0.717,93.090,NA,NA,6,256,2,8
2016-09-03 06:37:05,482,filter:6-conv1:256-conv2:2-fc:4-Momentum,1_epoch,0.704,78.680,NA,NA,6,256,2,4
2016-09-03 06:37:05,543,filter:6-conv1:256-conv2:2-fc:16-Momentum,1_epoch,0.745,94.680,NA,NA,6,256,2,16
2016-09-03 06:37:06,071,filter:6-conv1:256-conv2:2-fc:32-Momentum,1_epoch,1.05,95.070,NA,NA,6,256,2,32
2016-09-03 06:37:21,957,filter:6-conv1:256-conv2:2-fc:128-Momentum,1_epoch,0.718,10.280,NA,NA,6,256,2,128
2016-09-03 06:37:22,122,filter:6-conv1:256-conv2:2-fc:256-Momentum,1_epoch,0.793,10.280,NA,NA,6,256,2,256
2016-09-03 06:37:22,441,filter:6-conv1:256-conv2:2-fc:512-Momentum,1_epoch,0.981,10.280,NA,NA,6,256,2,512
2016-09-03 06:37:22,442,filter:6-conv1:256-conv2:2-fc:64-Momentum,1_epoch,0.82,95.560,NA,NA,6,256,2,64
2016-09-03 06:37:38,821,filter:6-conv1:256-conv2:4-fc:2-Momentum,1_epoch,0.726,59.530,NA,NA,6,256,4,2
2016-09-03 06:37:39,014,filter:6-conv1:256-conv2:4-fc:4-Momentum,1_epoch,0.793,60.910,NA,NA,6,256,4,4
2016-09-03 06:37:39,189,filter:6-conv1:256-conv2:4-fc:8-Momentum,1_epoch,0.832,91.690,NA,NA,6,256,4,8
2016-09-03 06:37:39,200,filter:6-conv1:256-conv2:4-fc:1-Momentum,1_epoch,0.778,10.280,NA,NA,6,256,4,1
2016-09-03 06:37:55,105,filter:6-conv1:256-conv2:4-fc:16-Momentum,1_epoch,0.703,94.500,NA,NA,6,256,4,16
2016-09-03 06:37:55,237,filter:6-conv1:256-conv2:4-fc:32-Momentum,1_epoch,0.752,95.600,NA,NA,6,256,4,32
2016-09-03 06:37:55,417,filter:6-conv1:256-conv2:4-fc:64-Momentum,1_epoch,0.81,96.760,NA,NA,6,256,4,64
2016-09-03 06:37:55,855,filter:6-conv1:256-conv2:4-fc:128-Momentum,1_epoch,1.21,95.290,NA,NA,6,256,4,128
2016-09-03 06:38:11,932,filter:6-conv1:256-conv2:4-fc:512-Momentum,1_epoch,0.74,10.280,NA,NA,6,256,4,512
2016-09-03 06:38:11,960,filter:6-conv1:256-conv2:4-fc:256-Momentum,1_epoch,0.714,10.330,NA,NA,6,256,4,256
2016-09-03 06:38:12,516,filter:6-conv1:256-conv2:8-fc:1-Momentum,1_epoch,0.862,24.990,NA,NA,6,256,8,1
2016-09-03 06:38:13,129,filter:6-conv1:256-conv2:8-fc:2-Momentum,1_epoch,1.35,34.840,NA,NA,6,256,8,2
2016-09-03 06:38:29,613,filter:6-conv1:256-conv2:8-fc:4-Momentum,1_epoch,0.718,67.090,NA,NA,6,256,8,4
2016-09-03 06:38:29,650,filter:6-conv1:256-conv2:8-fc:8-Momentum,1_epoch,0.766,91.140,NA,NA,6,256,8,8
